x,ini,rec
1.215455236175757925e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.337077558548729073e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.150835323133606991e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.400951536567233013e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.147081285265148054e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.169449055121567049e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.217788083569504920e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.272894808196283023e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.228262451269493916e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.157188684677585044e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.348778153049257078e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.153204322885778943e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.351396436283278035e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.159582948951073966e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.250072611532898925e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.188897629955648050e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.175104953140836983e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.143046853226191040e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.202141120558379050e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.176771106076903983e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.258117459660947013e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.242309528535433927e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.351115442655668986e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.049611924844457000e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.263469422131064057e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.214650025959413959e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.199147020721144941e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.199649597105542931e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.329734408274203972e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.226109764641585009e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.190800346552489053e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.324376942104026078e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.297015314076505987e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.199967035697254936e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.217097725294562061e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.228299800611812032e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.279165068475590061e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.336012567138208063e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.229382314137929022e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.371988056130808964e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.349993998294604935e+01,1.248142615502971964e+01,1.236084728096597551e+01
1.376080465357333971e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.308679252805912085e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.416645680633678062e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.372740289328248942e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.249036564041676023e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.344846000485452997e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.344777095391446942e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.221964586093161920e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.230003445933179052e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.309101489539366980e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.397061473837258028e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.324357769035382049e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.365760540071300966e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.381645716442612049e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.311095348700987984e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.274105945571512954e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.380972940862685050e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.331357847475340961e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.327731834322717042e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.331762154532558995e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.271018786215367058e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.371176991307044979e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.324537033694696930e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.449100155382300059e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.358260334692431925e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.230377972216141913e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.331837590649783998e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.216583430868223914e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.412366882079117936e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.330944624881706062e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.505163312316027913e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.176487548915194026e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.262889046387264003e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.343807760888213920e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.404748198832730921e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.323344112555798979e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.332211570561388037e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.254881536338893966e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.262784626257431064e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.248921004316880001e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.330626522486852004e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.292122267182617001e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.361906029168286913e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.266204813489697045e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.232916499198971039e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.474403286946624014e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.412985786654759046e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.315883004466214956e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.552943789973848077e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.334796422653447046e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.316702174593410923e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.434087667388688914e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.357366247332019071e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.429820135600560960e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.417242590740258024e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.471342330735157944e+01,1.354326672841679979e+01,1.342823565275104691e+01
1.529283910182260087e+01,1.449796686971430049e+01,1.431727757610512874e+01
1.370766717272107016e+01,1.449796686971430049e+01,1.431727757610512874e+01
1.439629892177456050e+01,1.449796686971430049e+01,1.431727757610512874e+01
1.316702140387248043e+01,1.449796686971430049e+01,1.431727757610512874e+01
1.329691551477558065e+01,1.449796686971430049e+01,1.431727757610512874e+01
1.453768523952389025e+01,1.449796686971430049e+01,1.431727757610512874e+01
1.468275149633812049e+01,1.449796686971430049e+01,1.431727757610512874e+01
1.297199715088462035e+01,1.449796686971430049e+01,1.431727757610512874e+01
1.399807045250894966e+01,1.449796686971430049e+01,1.431727757610512874e+01
1.496896461350707952e+01,1.449796686971430049e+01,1.431727757610512874e+01
1.506345012154173979e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.367050331164649002e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.407668333461576005e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.444896700210490081e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.584619249072841995e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.582952886981447982e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.375042947431115969e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.241958550190754984e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.197436306681339069e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.407957156935865051e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.385845138029928059e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.427904063599513051e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.412145178152657010e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.454154963313970939e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.381259092632140018e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.471880434513212954e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.471951293827132012e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.383686481071769059e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.473068955444457018e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.465327536549978937e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.455118146071687946e+01,1.439431297138973065e+01,1.431727757610512874e+01
1.574644644540753013e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.520033902806659043e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.600387424230719091e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.426693291037151923e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.649180489639261893e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.459170965355730054e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.412637592704762923e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.488754421609801071e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.607746773567501108e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.493228396360077070e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.594211613389050086e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.499705192466661074e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.625939670857394148e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.509834341178991046e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.594129782209270019e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.642712571179497161e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.505926507769991929e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.560546142657221047e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.512362053941111917e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.465411557850814006e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.529501971839614960e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.562533240305423021e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.451283445611677969e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.405841532489920986e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.586725614671889950e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.429801237214656062e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.529034993886648053e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.509036825577497076e+01,1.536570736541835025e+01,1.521534060518578535e+01
1.649176759626115896e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.556711952816174005e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.642214420065042901e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.432677812492667968e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.427371222573023957e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.480910129938479969e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.477745064017578080e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.540451236633239951e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.582166647207633936e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.488608641270070976e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.507973926485822069e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.571446511518145961e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.464785627797945011e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.453107734475680957e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.528208683309057037e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.377888840217902988e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.558674809934990968e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.338703320357337034e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.484935415636986988e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.401549222567416919e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.431961845851689930e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.421199647355368967e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.546588946657469954e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.488353133922242044e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.641775561760055169e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.439775593027738942e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.419683941312895925e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.490350725242686991e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.514955695266280955e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.521757815474403053e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.461306583959865080e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.518832457615195963e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.525590244713323962e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.534013714881704971e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.471426354383059021e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.525304991063743998e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.388776057377807938e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.571101045880510938e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.496837850016603078e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.406427993464978954e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.584187881904724016e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.493687467880219977e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.490922366191827031e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.521959777228716071e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.471873735957574070e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.656691189101827177e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.556478855012139029e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.611209482525708125e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.644389228080286003e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.434824662443696042e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.469020058314296939e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.687502682379954067e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.519032989275257961e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.471353513151927039e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.635681077185169130e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.653547323868093955e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.487238464644313929e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.560526905230724992e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.561340173000045084e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.547762511835692045e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.538056712131747972e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.429318888265838083e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.470488454870401007e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.600893384196642089e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.463608172675147046e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.583698940052257065e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.573932499747258973e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.437540002067589917e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.445732734820802001e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.455488522331708978e+01,1.520908641121170923e+01,1.521534060518578535e+01
1.464908855615002992e+01,1.631304639205292162e+01,1.521534060518578535e+01
1.665459141034439128e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.639012735756266892e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.798456520233976974e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.652808418946654001e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.661111369438831176e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.633571911070053062e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.812468849908060875e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.761953711809584888e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.657806299386995974e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.686674125774048960e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.726485511083263091e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.638665244549777000e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.729533424566799127e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.789763411018056161e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.736032343582017035e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.628483878596811962e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.733806791036850825e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.695380729034395983e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.760299162240416138e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.625718036862705063e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.751315997167706939e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.769810984190256065e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.695790847336092000e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.673454953816849056e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.795516718203257867e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.740251491189088995e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.656409259288498959e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.740563631848684878e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.693895650033057976e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.786146138393210947e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.781245053539571899e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.704491700276561872e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.644425057834126136e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.699662079989784047e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.811224665548639834e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.830181651169456103e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.688346827444020093e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.758429633427579120e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.681322996666975911e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.728541323513379879e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.744814641844774883e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.609475683240235000e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.614648564814059029e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.804806274248053910e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.812566742235564021e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.751653953118189833e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.696328094030806000e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.837494198584014171e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.812108384226431923e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.699585574298538049e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.826659048065129909e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.731589764436531098e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.648147090925074920e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.759671365488942030e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.689619318279845928e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.558994229197685932e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.707232961556725925e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.673283357555013140e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.703172995551375024e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.845464143242150001e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.726459096720586928e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.698984782195618948e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.833311084613907838e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.832763082812449085e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.613573090459043158e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.883388253817576086e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.728710956617385008e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.803559344283496912e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.795431031538376843e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.849770022811435055e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.801715954144880172e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.596782255504142967e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.520287429272909918e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.671155199837350125e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.703773018609302881e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.812045358979064957e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.661098618526656878e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.730052603815752121e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.712207642958760090e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.618673676739713940e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.811169693622528953e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.785724823781760051e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.791247757458766898e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.723144546179112169e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.683205975203457072e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.680892712024039071e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.799371730912119105e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.795768548307862034e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.677099778520468121e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.686070414528420969e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.695544735746504017e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.741153508277034945e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.772651902850758887e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.819554638725542972e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.710866156190479970e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.831377730862969955e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.751136991285536837e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.773797496086481829e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.625837564065966845e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.703722569458075142e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.889792088430017003e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.710758508397017152e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.837903195536070911e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.804934900138750109e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.783355150949099865e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.750740592868679002e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.752048300649542156e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.683747095843459007e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.849584405925667951e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.787478329388196130e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.656852063248120999e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.801837856978417918e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.750472906549263996e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.664302282440294078e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.665538196394084025e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.756188309342675069e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.776755273519982836e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.656226616201911028e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.663204033655019032e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.823457114487036890e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.633808766355463860e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.657272542375827129e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.792181327074386132e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.677794794285718893e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.738734863034257927e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.725067221587373822e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.726136569032847135e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.686613520910017883e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.830079507672687100e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.685951614555764877e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.707217260983354024e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.695778839304324848e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.864540847335328166e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.678843374350790896e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.702793136821318143e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.723073296199942916e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.733481087714253022e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.665426028058577046e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.703999588451549130e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.841561072317509939e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.788217899380335041e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.603256219878333866e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.678961515786404846e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.816100315270983856e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.565190917920910074e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.743293098747136938e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.717701496801267069e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.656006784279691857e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.710693388012339966e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.793503561589140105e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.813361813277155932e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.810793099731202105e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.621858059059955082e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.608834224479220865e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.796300268954238888e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.686056649660061879e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.817607596355360045e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.766635083820323970e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.733284935309882968e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.801348074510609010e+01,1.731253867811845026e+01,1.720853206734138396e+01
1.777543021959849057e+01,1.731253867811845026e+01,1.720853206734138396e+01
